query_id,dataset,query,select,from,where,select_from,in_job,in_job_extended,in_job_light,in_job_light_ranges,in_job_m,has__not_like,has__like,has__between,has__not_in,has__in,has__or,has__group_by,has__inequality,has__range,has__is_null,has__is_not_null
804,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND t.phonetic_code='E4213' AND t.production_year=1998.0 AND mi_idx.info_type_id=99 AND t.kind_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND t.phonetic_code='E4213' AND t.production_year=1998.0 AND mi_idx.info_type_id=99 AND t.kind_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
805,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.production_year<=2012.0 AND t.phonetic_code>='E4153' AND t.kind_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.production_year<=2012.0 AND t.phonetic_code>='E4153' AND t.kind_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
806,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi_idx.info_type_id=101 AND mc.company_type_id=1 AND t.kind_id=1 AND mi.info_type_id=13",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi_idx.info_type_id=101 AND mc.company_type_id=1 AND t.kind_id=1 AND mi.info_type_id=13,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
807,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mk.keyword_id=8816 AND t.phonetic_code>='A1526' AND mi_idx.info_type_id=99 AND mc.company_type_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mk.keyword_id=8816 AND t.phonetic_code>='A1526' AND mi_idx.info_type_id=99 AND mc.company_type_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
808,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.phonetic_code<='A6312' AND mk.keyword_id=14798 AND t.production_year<=2001.0 AND mi_idx.info_type_id=99",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.phonetic_code<='A6312' AND mk.keyword_id=14798 AND t.production_year<=2001.0 AND mi_idx.info_type_id=99,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
809,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.phonetic_code='S4523' AND t.kind_id=1 AND mi.info_type_id=16 AND mc.company_type_id=1 AND mk.keyword_id=119971 AND t.production_year>=1976.0",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.phonetic_code='S4523' AND t.kind_id=1 AND mi.info_type_id=16 AND mc.company_type_id=1 AND mk.keyword_id=119971 AND t.production_year>=1976.0,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
810,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND t.kind_id=1 AND t.phonetic_code='F5352' AND mi_idx.info_type_id=99 AND mi.info_type_id=13",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND t.kind_id=1 AND t.phonetic_code='F5352' AND mi_idx.info_type_id=99 AND mi.info_type_id=13,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
811,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.production_year=1947.0 AND t.phonetic_code='B4256' AND t.kind_id=1 AND mc.company_type_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.production_year=1947.0 AND t.phonetic_code='B4256' AND t.kind_id=1 AND mc.company_type_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
812,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi_idx.info_type_id=101 AND t.phonetic_code>='F6214' AND mk.keyword_id=1138",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi_idx.info_type_id=101 AND t.phonetic_code>='F6214' AND mk.keyword_id=1138,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
813,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi_idx.info_type_id=99 AND mc.company_type_id=1 AND t.kind_id=1 AND t.phonetic_code='C5235' AND t.production_year>=2005.0",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi_idx.info_type_id=99 AND mc.company_type_id=1 AND t.kind_id=1 AND t.phonetic_code='C5235' AND t.production_year>=2005.0,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
814,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND mi.info_type_id=5 AND mk.keyword_id=7776 AND mi_idx.info_type_id=99",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND mi.info_type_id=5 AND mk.keyword_id=7776 AND mi_idx.info_type_id=99,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
815,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.phonetic_code>='B2361' AND mi_idx.info_type_id=101 AND t.production_year>=1991.0 AND mk.keyword_id=870",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.phonetic_code>='B2361' AND mi_idx.info_type_id=101 AND t.production_year>=1991.0 AND mk.keyword_id=870,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
816,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.kind_id=1 AND mk.keyword_id=28544 AND t.phonetic_code<='G56' AND mi.info_type_id=16",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.kind_id=1 AND mk.keyword_id=28544 AND t.phonetic_code<='G56' AND mi.info_type_id=16,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
817,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi.info_type_id=7 AND t.kind_id=1 AND mi_idx.info_type_id=99 AND t.production_year=2006.0",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi.info_type_id=7 AND t.kind_id=1 AND mi_idx.info_type_id=99 AND t.production_year=2006.0,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
818,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi.info_type_id=5 AND t.production_year=1986.0 AND mc.company_type_id=1 AND t.phonetic_code>='A452' AND mk.keyword_id=7632 AND mi_idx.info_type_id=99",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi.info_type_id=5 AND t.production_year=1986.0 AND mc.company_type_id=1 AND t.phonetic_code>='A452' AND mk.keyword_id=7632 AND mi_idx.info_type_id=99,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
819,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.kind_id=1 AND mk.keyword_id=20868 AND t.production_year>=2003.0",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.kind_id=1 AND mk.keyword_id=20868 AND t.production_year>=2003.0,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
820,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.production_year<=2009.0 AND mi.info_type_id=16 AND mi_idx.info_type_id=100",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.production_year<=2009.0 AND mi.info_type_id=16 AND mi_idx.info_type_id=100,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
821,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.kind_id=1 AND mi.info_type_id=106 AND mk.keyword_id=446 AND t.phonetic_code='T6521' AND mi_idx.info_type_id=100 AND mc.company_type_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.kind_id=1 AND mi.info_type_id=106 AND mk.keyword_id=446 AND t.phonetic_code='T6521' AND mi_idx.info_type_id=100 AND mc.company_type_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
822,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND mi_idx.info_type_id=100 AND mi.info_type_id=106 AND t.production_year<=2003.0 AND t.phonetic_code<='B5652' AND t.kind_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mc.company_type_id=1 AND mi_idx.info_type_id=100 AND mi.info_type_id=106 AND t.production_year<=2003.0 AND t.phonetic_code<='B5652' AND t.kind_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
823,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.phonetic_code>='G4562' AND mi.info_type_id=17 AND mi_idx.info_type_id=101 AND mc.company_type_id=1",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND t.phonetic_code>='G4562' AND mi.info_type_id=17 AND mi_idx.info_type_id=101 AND mc.company_type_id=1,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
824,job_light_ranges,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi.info_type_id=5 AND t.kind_id=1 AND mk.keyword_id=82814 AND mc.company_type_id=1 AND mi_idx.info_type_id=99",SELECT COUNT(*),"FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.id=mi_idx.movie_id AND t.id=mc.movie_id AND mi.info_type_id=5 AND t.kind_id=1 AND mk.keyword_id=82814 AND mc.company_type_id=1 AND mi_idx.info_type_id=99,"SELECT COUNT(*) FROM movie_companies mc, movie_info mi, movie_info_idx mi_idx, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
825,job_light_ranges,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND ci.role_id=2 AND ci.nr_order<=19.0 AND t.phonetic_code>='T6141' AND t.production_year>=2011.0 AND mk.keyword_id=85566",SELECT COUNT(*),"FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND ci.role_id=2 AND ci.nr_order<=19.0 AND t.phonetic_code>='T6141' AND t.production_year>=2011.0 AND mk.keyword_id=85566,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
826,job_light_ranges,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND ci.role_id=3 AND mk.keyword_id=851 AND t.kind_id=2 AND mi.info_type_id=3 AND mc.company_type_id=1 AND t.series_years<='2004-????'",SELECT COUNT(*),"FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND ci.role_id=3 AND mk.keyword_id=851 AND t.kind_id=2 AND mi.info_type_id=3 AND mc.company_type_id=1 AND t.series_years<='2004-????',"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
827,job_light_ranges,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND mk.keyword_id=10925 AND mc.company_type_id=1 AND t.phonetic_code='R3621' AND t.production_year=1981.0",SELECT COUNT(*),"FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND mk.keyword_id=10925 AND mc.company_type_id=1 AND t.phonetic_code='R3621' AND t.production_year=1981.0,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
828,job_light_ranges,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND mc.company_type_id=1 AND ci.nr_order<=68.0 AND mi.info_type_id=17",SELECT COUNT(*),"FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND mc.company_type_id=1 AND ci.nr_order<=68.0 AND mi.info_type_id=17,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
829,job_light_ranges,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND ci.role_id=10 AND t.production_year=2012.0 AND mc.company_type_id=1 AND mi.info_type_id=16 AND t.kind_id=1",SELECT COUNT(*),"FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND ci.role_id=10 AND t.production_year=2012.0 AND mc.company_type_id=1 AND mi.info_type_id=16 AND t.kind_id=1,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
830,job_light_ranges,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND mc.company_type_id=1 AND mi.info_type_id=18 AND t.production_year=2004.0",SELECT COUNT(*),"FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND mc.company_type_id=1 AND mi.info_type_id=18 AND t.production_year=2004.0,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
831,job_light_ranges,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND mi.info_type_id=17 AND t.production_year<=1939.0 AND mc.company_type_id=1 AND t.phonetic_code<='G5353' AND ci.role_id=10",SELECT COUNT(*),"FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND mi.info_type_id=17 AND t.production_year<=1939.0 AND mc.company_type_id=1 AND t.phonetic_code<='G5353' AND ci.role_id=10,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
832,job_light_ranges,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND mc.company_type_id=1 AND t.phonetic_code<='L6313' AND t.kind_id=1 AND ci.role_id=10",SELECT COUNT(*),"FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t",WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.id=mk.movie_id AND mc.company_type_id=1 AND t.phonetic_code<='L6313' AND t.kind_id=1 AND ci.role_id=10,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, movie_keyword mk, title t",0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0
